,Document_No,Dominant_Topic_1,Topic_Keywords_1,Question,Avg_J,Avg_SD,Avg_C
648,648,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","For the given AVL Tree, if 5 is inserted what rotation will be required to re-balance the tree?
",0.10199418254780657,0.17807670541215284,0.18993147348356876
649,649,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","If we take an Adjacency Matrix, A, that represents a graph, and multiply it by itself n times, we find out:
",0.09050421664649608,0.16090919325963304,0.17607337356125968
650,650,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms are stable?
",0.20023312967173595,0.3127651237474732,0.3248246342190751
651,651,58,"element, key, bucket, place, contain, balance, add, unbalanced, lane, fill","In a SkipList of n elements, how many elements are expected in lane 1 and lane 3?
",0.09785714334418832,0.17687695207611923,0.19104188864686922
652,652,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","How many of the following sort methods are stable:Selection SortShell SortBubble SortHeap SortMerge Sort
",0.198571712206488,0.31055801880016626,0.3224854613597834
653,653,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following is a valid maxheap? (Assuminglexicographic order)
",0.10231428840367196,0.1785534458770413,0.19043057649938344
654,654,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Given the elements [14, 18, 3, 2, 1, -1, -4, 5, 20], find the final balanced AVL Tree.
",0.10186561105341316,0.17782466700606872,0.1896324452242047
655,655,29,"hash, table, function, number, bucket, find, use, close, step, insert","Insert the elements -3, -5, -1, 5, 0, 4, into a standard closed hashtable (of size 6) with linear probing (to the right) in that order.The hash function has the form h(x) = ((x+1)2-3) % 6.What does the final hashtable look like?
",0.11284072619037444,0.1947390124040177,0.2099809936852067
656,656,29,"hash, table, function, number, bucket, find, use, close, step, insert","Insert the elements -3, -5, -1, 5, 0, 4, into a standard closed hashtable (of size 6) with linear probing (to the right) in that order.The hash function has the form h(x) = ((x+1)2-3) % 6.What does the final hashtable look like?
",0.11284072619037444,0.1947390124040177,0.2099809936852067
657,657,27,"for, follow, int, code, runtime, method, get, correctly, property, class","The runtime for the following code fragment is?(f(m,n)). What is f(m,n)?int a;for (int i = -5; i < n; i++) for (int j = 1; j < 2i+1; 2*j) for (int k = 1; k < n-1; 3*k) a=a+1; for (int l = 0; l < m; 5*l) a=a+j;return a;
",0.0997203062707119,0.1746630421651134,0.18683333665032684
658,658,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which is not a form of tree traversal
",0.10202225555742515,0.17805779440140818,0.1899199003610174
659,659,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Which sort uses h-sorting?
",0.07596450515552963,0.13700182207944767,0.14393974982409063
660,660,27,"for, follow, int, code, runtime, method, get, correctly, property, class","See the incomplete java code below for the classes ListNode and LinkedList:class ListNode { Object element; ListNode next; ListNode(Object e, ListNode n) { element = e; next = n; }}class LinkedList { private ListNode head = null; private int n = 0; // n is the list size public Object get(int i) { if (i<0 || i>=n) { // …error! } ListNode node = head; X return node.element; }}The method get finds nodeiin the linked list and outputs its element (get(0) outputs head.element). Which code should go at the place marked X for the method to work correctly?
",0.09874253686333313,0.17309794064094874,0.18548050301557809
661,661,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Using selection sort, which of the following permutations of [1,2,3,4,5] takes 5 swaps? (Ascending order)
",0.07595973577380875,0.13702185655195187,0.1439147727298837
662,662,27,"for, follow, int, code, runtime, method, get, correctly, property, class","What is the Big-O of the code below for a random value of j?if( j>=0 && j<=5) a+=5;else if( j<0){ for(int i = 0; i<=n; i++){ a+=3; }}else{ for(int i = 0; i<n*n; i++){ a+=8; }}
",0.09933861876674623,0.17414986320400255,0.18645922550003236
663,663,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Of the following statements, which of these are not correct:
",0.20517303229832182,0.31107824782007615,0.3273449308527932
664,664,8,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","What is the complexity of the worst-case scenario for quicksort?
",0.20888715871700642,0.3218332884934944,0.3321533657896089
665,665,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","A skip list containing lanes from 0 to 12 is used to organise 262000 elements.On average, what will the combined sum of pointers in lanes 3, 8 and 11 be closest to?
",0.1019455129389901,0.17678637360624644,0.19296508284987865
666,666,49,"big, theta, notation, omega, exact, estimate, estimation, boundbig, identify, aka","Which of the following notations are used to represent the “exact bound” for the complexity of an algorithm?
",0.07643837296747938,0.13540877432923418,0.13700886932781964
667,667,12,"datum, structure, item, remove, data, implement, add, fast, follow, make","Provided that the load factor is limited, what is the runtime complexity of insert, find and remove for a hashtable?
",0.08936874739451495,0.1580967850145198,0.17160586080286097
668,668,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Which of the below is the correct order of asymptotic complexity, from fastest to slowest
",0.1435107505303255,0.24144761839703294,0.2548585171154517
669,669,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Binary Search Trees, Binary Trees and AVL Trees are all types of Tree, but which is a special type of which?
",0.10179268248742993,0.17771069925512845,0.18953268905052184
670,670,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms use a 'Divide & Conquer' strategy?
",0.19921197853727596,0.3115412221690821,0.3233869223178894
671,671,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","In which order (from first to last) are nodes processed by an In-Order traversal of a binary tree?
",0.10159147157986745,0.17740591810689618,0.18917943125997405
672,672,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","How many different orders of the characters 'B', 'A', 'T', 'H' can be inserted into the AVL tree described in lectures, such that preorder traversal will return ""BATH""?
",0.10140115486604616,0.17713154249845617,0.18888193562473238
673,673,32,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","What is the definition of precision?
",0.12453162840623457,0.210006965548391,0.22517148642619852
674,674,45,"list, link, array, follow, middle, insert, faster, would, add, singly","What are the advantages of a linked list over an array?
",0.10555479813276954,0.1830186214828134,0.19517028273936826
675,675,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms is always stable?
",0.2015112350164222,0.31416826517085394,0.32598964227270005
676,676,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","In an AVL Tree, what is the maximum balance factor a node can have before it needs re-balancing?
",0.10128467722662061,0.17697347266366498,0.18868422332438153
677,677,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Using binary search with a data set with 1,048,576 elements, what is the maximum number of iterations would it take to find a specific element?
",0.07612602249191892,0.13735345343401065,0.14420529232464954
678,678,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","With the BST below, what is the maximum number of elements which can be inserted into the root's left sub-tree until the tree is not an AVL tree (include the insertion which causes the unbalance as part of your answer)?5 \ 6
",0.10118325290348987,0.1768413994814374,0.18860952783937093
679,679,29,"hash, table, function, number, bucket, find, use, close, step, insert","Which is a valid comparison between open and closed hash tables?
",0.11247910417354419,0.1942004191365349,0.20952051120034332
680,680,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of the following statements is false?
",0.2095057485637233,0.3163487359950727,0.3327278887257083
681,681,45,"list, link, array, follow, middle, insert, faster, would, add, singly","Which is faster (linked list or array) when1) inserting a new item at front?2) removing an item from the middle?
",0.10537461492308267,0.18288330037027947,0.19490386241693472
682,682,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","What is the time complexity of adding and deleting items in a priority queue
",0.1450289852931769,0.2437904976814794,0.2570601953689296
683,683,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","What is the time complexity of adding and deleting items in a priority queue
",0.1450289852931769,0.2437904976814794,0.2570601953689296
684,684,8,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","What is the average case run-time of heap sort?
",0.2111829656266824,0.32511821411194397,0.3353248736404509
685,685,32,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","Assuming 0 indexed array representation of a heapwhat is the index of the right child of the node at index 5
",0.1287664627115948,0.21621351529274524,0.23090070933233592
686,686,32,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","Assuming 0 indexed array representation of a heapwhat is the index of the right child of the node at index 5
",0.1287664627115948,0.21621351529274524,0.23090070933233592
687,687,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What are the rules for a max heap as a binary tree?1. Value obtained by a node is always greater than or equal to the values of the node's children.2. The tree is a complete binary tree3. The tree must be balanced
",0.10113041020152398,0.1767967391854733,0.1886508829448093
688,688,32,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","Assume a heap stored at an 0 indexed array.What is the index of the parent of the item in index 5.
",0.1335292719094192,0.2231730317430415,0.23754559148579615
689,689,32,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","Assume a heap stored at an 0 indexed array.What is the index of the parent of the item in index 5.
",0.1335292719094192,0.2231730317430415,0.23754559148579615
690,690,27,"for, follow, int, code, runtime, method, get, correctly, property, class","Below is an incorrect implementation of Selection Sort for sorting items in ascending order. What is wrong with the code? You may assume the swap function is correct.void selectionSort(int a[], int n){ for (int i = 0; i < n-1; i++){ int minIndex = i; for (int j = i + 1; j < n-1; j++){ if (a[j] < a[minIndex]){ minIndex = j; } } swap(a, i, minIndex); }}
",0.09966090721265951,0.17470691340343092,0.18718404024101884
691,691,26,"result, body, num, sequence, many, positive, preform, operator, dosomethe, note","Below is some code which preforms an operation on a positive integer. Describe what the code returns? Note that the '%' operator give the modulus.int doSomething(int n){ int result; int d; while( n != 0){ d = n%10; n = n/10; result = result * 10; result = result + d; } return result;}
",0.10408239870478918,0.1827902752009895,0.18381797504148573
692,692,29,"hash, table, function, number, bucket, find, use, close, step, insert","Why is is not possible to remove an entry from a Closed Hash Table with Linear Probing?
",0.11191788554402106,0.1933354399639523,0.20856822919789383
693,693,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What is an AVL Tree?
",0.10097099208323275,0.17651260507176225,0.18847300773055115
694,694,29,"hash, table, function, number, bucket, find, use, close, step, insert","A quadratic time algorithm uses 27 elementary operations when given an input n=10. What is the (most likely) amount of elementary operations for n=1000?
",0.11131035462369532,0.1923545593784135,0.2074552925313429
695,695,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","From the diagram (above), what would the balance value of the node with value ""Ronda"" be? Is this an AVL tree?
",0.1009110836467881,0.17643785068496534,0.1883609322021155
696,696,59,"int, while, return, integer, problem, random, count, sum, birthday, test","What is the complexity of the following function?for (int i=0 ; i < n ; i++){ int k = n; while (k > 1){ sum++; k = k/2; }}
",0.11051183372036591,0.18883800887297703,0.1995779650299061
697,697,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following are stable sorts?1. Selectionsort2. Insertionsort3. Shellsort4. Quicksort5. Mergesort
",0.20092707277657612,0.3135547092690528,0.32526928913160014
698,698,58,"element, key, bucket, place, contain, balance, add, unbalanced, lane, fill","On average, how many nodes would you expect to be in the fourth lane of a skip-list with 64 elements (Assuming the first lane contains all elements)?
",0.1007168845355682,0.1812434071198957,0.19490668109046488
699,699,0,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","There are various ways to Traverse a Tree. These are :
",0.09755006985240722,0.1630758297913741,0.17776144503127833
700,700,42,"good, fastest, nlog, calculate, amortise, worst, car, cost, dealership, factory","What is the best, worst, and average/amortised runtime of adding an element to an arraylist?
",0.061543268478000894,0.11010089030037107,0.12115954352614056
701,701,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sets of sorting algorithms are all stable?
",0.20215662582780244,0.315082784332692,0.32672868049196546
702,702,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","What will the following list of numbers look like after 2 iterations of a bubble sort:6, 5, 3, 4, 1, 8, 7, 2, 9
",0.07677752621879609,0.1384023211781969,0.14520913048172276
703,703,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","If a function f(x), has (n^2) time complexity, which of the following statements is false, under large values for n?
",0.14495655059441906,0.24379933851301333,0.25694008781317224
704,704,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","If I was to add the number 8 to the following tree, what type of balancing algorithm will be required: (4) / \ (2) (6) \ (9)
",0.10076902808953334,0.17622874599124483,0.18811136438275242
705,705,27,"for, follow, int, code, runtime, method, get, correctly, property, class","If a measuring instrument is described as ""precise"", what does it mean?
",0.09784298220473436,0.17162587757633102,0.18392749643151501
706,706,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","If this is an unbalanced AVL tree, what are the new leaf nodes of the tree once it has been balanced? (7) / \ (5) (10) / \ (4) (9) / (1)
",0.10077244758097009,0.17626873773376997,0.1881662943117703
707,707,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the choices below best describes mergesort?
",0.20121461462200638,0.3139609138226681,0.3255478784074513
708,708,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of these statements is FALSE
",0.2099126249428126,0.3172948498349993,0.3336731453644805
709,709,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Who invented AVL trees?
",0.10009773041158083,0.17510550504556335,0.18697606690647597
710,710,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","What is the notation for the upper bound time complexity?
",0.1451368390808008,0.24411626063598374,0.2573236161748002
711,711,45,"list, link, array, follow, middle, insert, faster, would, add, singly","What is an advantage of a List over an array?
",0.10591700916057278,0.18374095082785916,0.19581038460922284
712,712,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which sorting algorithm has the fastest average case?
",0.20036229101802222,0.31294260610540436,0.32447826332343044
713,713,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Which of the following applies to Selection Sort?
",0.07734921868513998,0.13933894255152254,0.14646804848572478
714,714,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","In the given array, how many steps would it take to find the value '20' when using binary search?__________________________________| 6 | 10 | 13 | 15 | 19 | 20 | 27 | 39 | 41 | 48 |
",0.07681536353470303,0.13844095425894412,0.14554630901565693
715,715,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","With a load of 0.50, which of these statements are correct?
",0.20666858146802466,0.3132544615628912,0.3293626770137427
716,716,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of these statements is the Big-Oh transitivity rule?
",0.20761920851784574,0.31490024122733473,0.3308256599594292
717,717,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","What is the max number of comparisons needed to find a name with binary search in the following list:AaronAndreaBenBryceEmmaJamesJohnVictoria
",0.10389183876428001,0.1800549142659441,0.19620520587035095
718,718,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","A tree is a type of ....
",0.10010491423510703,0.17512209852972987,0.18705887562810367
719,719,4,"store, must, number, able, book, like, quickly, application, product, could","Suppose we have the following AVLTree. If we remove the root node 4 correctly, how could the binary treelook like after? (4) / \ / \ / \ / \ (2) (6) / \ / \ / \ / \ (1) (3) (5) (7) / \ / \ (0) (8)
",0.053771047349686366,0.0991659454560644,0.11089039575889081
720,720,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of the following statements is true?
",0.21252751086463098,0.32046088141569135,0.33646446673825325
721,721,49,"big, theta, notation, omega, exact, estimate, estimation, boundbig, identify, aka","Which of these properties do not apply to big-Oh notation?
",0.07469587088522454,0.13291468536506718,0.13453295422226427
722,722,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Let c,N be real numbers, and f(n), g(n) be time complexity functions.The function f(n) is said to be O(g(n)) if:
",0.14364096630768194,0.24187050218684217,0.2548859204050622
723,723,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms is the fastest for nearly sorted data?
",0.201272222506897,0.31421196247947647,0.32570277492704724
724,724,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorts is not a real sort?
",0.2017057926633379,0.3149642965077107,0.3263928747245122
725,725,0,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","Which definition for the types of traversal is incorrect?
",0.09638176438154966,0.1616803527839745,0.1758023298333506
726,726,45,"list, link, array, follow, middle, insert, faster, would, add, singly","It is faster to remove an item from the middle of a linked list or from the middle of an array?
",0.10731039746904524,0.1859878467567418,0.19804144280520194
727,727,29,"hash, table, function, number, bucket, find, use, close, step, insert","How many buckets would you need in your open hash table If you wish to store 10,000 items in an average of 1.45 steps? (To the nearest integer)
",0.11109629710207097,0.19207405283410475,0.20707786232785003
728,728,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Given the following selection of integers,2,5,11,14,17,24,51Which of the following would be valid AVL trees:1: 14 11 17 2 5 24 512: 24 14 51 5 17 2 11 3: 14 5 24 2 11 17 514: 51 17 24 2 5 11 14
",0.09977705634128767,0.17459989309314478,0.18654264283335278
729,729,29,"hash, table, function, number, bucket, find, use, close, step, insert","You should only use a closed hash table (with linear probing) if __________
",0.11054000068357299,0.19120639116959798,0.20622122788217112
730,730,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following unbalanced AVL trees are impossible to balance? (NOTE: For these trees, elements that have the same value as the current node are placed to the left of the current node)1) 4 4 42) 9 8 83) 2 2 14) 5 1 7 1 1
",0.09958092942282806,0.17430273518320807,0.18629286341574922
731,731,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What is in the ""root"" object of an empty tree?
",0.09982590768097338,0.1746720127372365,0.18667590422185523
732,732,1,"order, consider, runtime, input, size, constant, post, function, print, correct","Which of these sorting methods is slowest?
",0.06857040970118942,0.12549014254364171,0.13620566537966894
733,733,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of these are stable?
",0.20093209904972295,0.31391636725383415,0.32549492031905236
734,734,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","What is interpolation search?
",0.10317656623060567,0.1783843397606048,0.19513435956312578
735,735,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","When using QuickSelect, we use the k-th smallest element to simplify quick sort. On average, how many levels will there be?
",0.07627127687451808,0.13752807379965823,0.1445352088053096
736,736,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Calculate the output of the pre-order traversal algorithm in the following tree a / \ b e /\ /\c d f g/\ /h i j
",0.09987372712459702,0.17477764040289026,0.18676221550238245
737,737,30,"process, sub, describe, current, repeat, deleting, shellsort, leave, treeprocess, typically","If an algorithm takes 1 second to process 1,000 elements and takes 8,000 seconds to process 20,000 results, what is its complexity?
",0.041514750891387876,0.07683418031244119,0.08636379306922866
738,738,45,"list, link, array, follow, middle, insert, faster, would, add, singly","Which of the following statements comparing linked lists with arrays are true:A) In a Linked List, it would be faster to get to the 110th item.B) In a Linked List, it would be faster to remove an item from the middle of it.C) In an Array, it would be be faster to insert an item in the front of it.D) Arrays use less memory since they do not use storage for pointers.
",0.10667250324148597,0.18505891128665325,0.1978808239850381
739,739,29,"hash, table, function, number, bucket, find, use, close, step, insert","Given a closed hash table with 50 buckets, what is the average number of steps it will take to insert/find an item if the maximum number of keys to insert is 40?
",0.11131445614629977,0.19238396197159432,0.20736203611175635
740,740,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","If f(n) = 2^n+ 10, g(n) = 5nlog(n), and h(n) = n^2 + log(n), which of the following statements is true?
",0.21078342040874373,0.3185952892496092,0.33486676254908676
741,741,1,"order, consider, runtime, input, size, constant, post, function, print, correct","What is the right order of steps for the Post-order way to traverse a tree?
",0.07215321563703668,0.13163436402974935,0.14242862810016407
742,742,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of these sorts are ALL Stable?
",0.19975354264969056,0.31232473349394885,0.32385351073985574
743,743,59,"int, while, return, integer, problem, random, count, sum, birthday, test","What is the Birthday Problem?
",0.10724242577499132,0.18393682033696437,0.19791139672177643
744,744,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Which of the following statements a,b,c or d are all stable sorting algorithms?a) Insertion sort, Bubble sort, Merge sortb)Merge sort, Bubble sort, Shell sortc) Quick sort, Insertion sort, Heap sortd) Heap sort, Shell sort, Bubble sort
",0.07586549998390095,0.1368749174908844,0.1439422042783379
745,745,52,"if, minindex, else, incorrect, forvalue, algorithmvoid, arraylength, side, ignore, never","What is the complexity of the following code?int searchArray(int arr[], int n, int forValue) { for ( int i = 0; i < n; i++ ) { if (arr[i] == forValue) { return i*2; } }}
",0.2,0.3333333333333333,0.34020690871988585
746,746,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","What is a stable sorting algorithm?
",0.19863288640385027,0.31068792813881685,0.3222091963140368
747,747,12,"datum, structure, item, remove, data, implement, add, fast, follow, make","Which List structure is the quickest to traverse?
",0.0904320623963098,0.15995102143412668,0.17363371011272152
748,748,29,"hash, table, function, number, bucket, find, use, close, step, insert","Which statement about the trade-offs of having a big hash tables is true?
",0.1112204782756839,0.19225192967570856,0.2072552020643819
749,749,8,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","What is the worst-cast runtime-complexity of Bubblesort?
",0.2107362320321575,0.324971724946325,0.3352459929678548
750,750,42,"good, fastest, nlog, calculate, amortise, worst, car, cost, dealership, factory","What is the best-case runtime-complexity ofBubble Sort?
",0.06421769004833713,0.1149298098054019,0.1261775079663557
751,751,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","In a tree, when is node called a leaf?
",0.09956063391024488,0.17426526591302727,0.18622043807172056
752,752,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following are Carey’s 2 Rules of Sorting?
",0.19823501950763,0.3103689332544781,0.32173799137440956
753,753,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following are Carey’s 2 Rules of Sorting?
",0.19823501950763,0.3103689332544781,0.32173799137440956
754,754,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What makes a binary tree balanced
",0.09934930413208254,0.17391192887999274,0.18592506230914638
755,755,45,"list, link, array, follow, middle, insert, faster, would, add, singly","in a linked list which of these methods has a guaranteed complexity of 1?
",0.10715658154252132,0.1859319594998987,0.1986014348888659
756,756,45,"list, link, array, follow, middle, insert, faster, would, add, singly","in a linked list which of these methods has a guaranteed complexity of 1?
",0.10715658154252132,0.1859319594998987,0.1986014348888659
757,757,0,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","What is linear probing?
",0.09970829569552056,0.16683518516561588,0.1808102845338268
758,758,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","A search engine 'Bugle' uses a system called PageRank to determine the order it shows results in.This involves solving a large matrix problem using an algorithm of order N2log(N) where the size of the matrix is N x N.Which one of the following statements is false?
",0.20713059026705932,0.3138371796412379,0.330991728063625
759,759,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following is the output of In-order traversal on this tree: a / \ b e / \c d(Where the processing is simply printing the node value)
",0.09953273729978872,0.1742230004100604,0.18625121692940988
760,760,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Consider a binary tree with numeric nodes where the left sub-tree consists of numbers less than the node, and the right sub-tree consists of numbers greater than the node.This tree is empty other than the root value: 10.The following numbers are inserted into the tree in order from left to right (i.e. 15 is inserted first):15, 6, 12, 4, 9, 11, 7, 8What is the height (number of levels) of the tree?
",0.09936193858774295,0.1739682258036281,0.1861643698721172
761,761,14,"value, operation, perform, similar, expect, many, page, real, note, temp","Which of these is not an elementary operation?
",0.07035763111152751,0.12234421964194782,0.12872692937610125
762,762,6,"run, second, long, implementation, likely, record, awhich, definitely, refer, instruction","An implementation of selection sort runs for 2s to sort a list of 1,000 records. How long will it likely run to sort 10,000 records?
",0.14261431175533387,0.23085680276650467,0.2355526887405535
763,763,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","An algorithm takes 1s for n = 100. Given that its asymptotic time complexity is?(n2), how many seconds do you expect it to take for n = 800?
",0.14232671782775075,0.23987011598213184,0.2527432559250213
764,764,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Interpolation search is an improved version of Binary search. Given that it has time complexity O(log(log n)), which of the following correctly orders the time complexities from best to worst, for large n.
",0.14233417177197336,0.24002912811633215,0.25301501044173746
765,765,29,"hash, table, function, number, bucket, find, use, close, step, insert","You wish to use a standard closed hashtable with linear probing (to the right, i.e. in the direction of higher indices). The hash function has the form h(x) = (x*x) % 5 , and the hash table has slots 0, ... , 4. If you insert the elements 3, 2, 4, 1, 5 in that order, what does the hashtable look like at the end?
",0.11151282984567382,0.19263700535634112,0.2077036868472104
766,766,9,"true, advantage, main, let, off, boolean, follow, prefer, qif, pessimistic","What is the main advantage of considering an amortised runtime?
",0.09631564554247388,0.17128759107073002,0.18478523908201216
767,767,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","When for loops are nested, the asymptotic time complexity can be found by multiplying the order of each loop. If the for loops are not nested, big-O complexity is given by...
",0.14193680040269557,0.23956127797181903,0.2525820574166278
768,768,29,"hash, table, function, number, bucket, find, use, close, step, insert","You are using a standard closed hashtable with linear probing (to the right). The hash function has the form h(x) = x % 5 and the hash table has slots 0,1,2,3,4. If you insert the elements 9,3,14,7,1 in this order, what does the hashtable look like at the end?
",0.1118544186286337,0.19308469214578686,0.20812330811582141
769,769,32,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","What is the definition of a Lower Bound (Big-Omega)?
",0.13479500612852804,0.22511863965414333,0.23966198615059087
770,770,29,"hash, table, function, number, bucket, find, use, close, step, insert","Given a particular load L for an Open Hash Table, what is the average number of steps to insert or find an item?
",0.1121161529536003,0.19346414340062013,0.2084321101167088
771,771,45,"list, link, array, follow, middle, insert, faster, would, add, singly","In which of the following cases is a linked list preferable to an array?1) Inserting a new element at the front of either2) Removing an element in the middle of either3) Getting the 200th element of either
",0.1084657482585047,0.18812891203714385,0.20128928827223574
772,772,45,"list, link, array, follow, middle, insert, faster, would, add, singly","In which of the following cases is a linked list preferable to an array?1) Inserting a new element at the front of either2) Removing an element in the middle of either3) Getting the 200th element of either
",0.1084657482585047,0.18812891203714385,0.20128928827223574
773,773,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","What is the theta time complexity of the following algorithm fragment (f(a,b))?for (int i=0; i<a+b; i++) {System.out.println(i);}for (int i=0; i<a*a*a; i++) {System.out.println(i);}
",0.1422672837686182,0.2401529947824659,0.2531110682215578
774,774,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Given the numbers [1,4,6,3,7,2,10]. What would be the final balanced AVL Tree?
",0.09925074783417293,0.17380466399132952,0.18597955451658804
775,775,38,"right, leave, choose, partition, subtree, requirement, differ, left, imagine, static","A binary search tree whose left subtree and right subtree differ in height by at most one unit is called..
",0.056835375319167596,0.1044177732356463,0.11721300054771502
776,776,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which are the following statements are false?
",0.20875756030545753,0.3158533817096159,0.3329037643308513
777,777,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Given the int array 6, 5, 1, 4, 7, 8, 2, how many steps will it take to sort it in ascending order using bubble sort?
",0.07641556320592643,0.13768433344703027,0.14469575361828796
778,778,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","which of these sorts is stable
",0.19712549197425674,0.3088832958306175,0.320262217247797
779,779,8,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","What is the definition of Space Complexity?
",0.21032849898953557,0.324838024517387,0.3351739987031837
780,780,49,"big, theta, notation, omega, exact, estimate, estimation, boundbig, identify, aka","When do you use Big-Theta notation when calculating time complexity?
",0.07086268577405992,0.12642794963206208,0.12797090358438984
781,781,29,"hash, table, function, number, bucket, find, use, close, step, insert","Whats the average number of steps to find any items in anopen hash table of 1213 buckets with 1000 elements in the table?
",0.11245495186635168,0.19400667477993833,0.2089283993132475
